temperature_keV,density_requested_g_cm3,density_used_g_cm3,density_was_clipped,rosseland_cm2_g,planck_cm2_g,free_electrons,avg_sq_free_electrons
0.05,23.645,23.645,false,881.35,4336.3,1,1
0.05,27.826,27.826,false,960.99,4221.6,1,1
0.05,32.745,32.745,false,1037.8,4088.7,1,1
0.05,38.535,38.535,false,1122.5,3953,1,1
0.05,45.349,45.349,false,1174.8,3723.7,1,1
0.05,53.367,53.367,false,1219.9,3495.1,1,1
0.05,62.803,62.803,false,1266.7,3288.6,1,1
0.05,73.907,73.907,false,1313.6,3090.4,1,1
0.05,86.975,86.975,false,1323.9,2849.9,1,1
0.05,102.35,102.35,false,1310.8,2608.2,1,1
0.05,120.45,120.45,false,1292.7,2388.8,1,1
0.05,141.75,141.75,false,1270.5,2193.3,1,1
0.05,166.81,166.81,false,1231.8,1982.4,1,1
0.05,196.3,196.3,false,1179.5,1772,1,1
0.05,231.01,231.01,false,1128,1598.6,1,1
0.05,271.86,271.86,false,1077.6,1456,1,1
0.05,319.93,319.93,false,1007.5,1312.8,1,1
0.05,376.49,376.49,false,934.52,1181.1,1,1
0.05,443.06,443.06,false,859.04,1055.2,1,1
0.05,521.4,521.4,false,776.46,921.68,1,1
0.05,613.59,613.59,false,702.96,809.57,1,1
0.05,722.08,722.08,false,633.09,709.58,1,1
0.05,849.75,849.75,false,575.24,630.6,1,1
0.05,1000,1000,false,517.75,559.75,1,1
0.06,0.0001,0.0001,false,0.18981,0.25292,0.99988,0.99988
0.06,0.00011768,0.00011768,false,0.19339,0.29688,0.99986,0.99986
0.06,0.00013849,0.00013849,false,0.19738,0.34861,0.99985,0.99985
0.06,0.00016298,0.00016298,false,0.20182,0.40902,0.99983,0.99983
0.06,0.00019179,0.00019179,false,0.20677,0.48062,0.99981,0.99981
0.06,0.0002257,0.0002257,false,0.21219,0.56283,0.9998,0.9998
0.06,0.00026561,0.00026561,false,0.21822,0.65936,0.99978,0.99978
0.06,0.00031257,0.00031257,false,0.22494,0.77222,0.99976,0.99976
0.06,0.00036784,0.00036784,false,0.23243,0.9059,0.99974,0.99974
0.06,0.00043288,0.00043288,false,0.24078,1.0621,0.99971,0.99971
0.06,0.00050941,0.00050941,false,0.2501,1.2471,0.99968,0.99968
0.06,0.00059948,0.00059948,false,0.26037,1.4602,0.99966,0.99966
0.06,0.00070548,0.00070548,false,0.2718,1.7078,0.99964,0.99964
0.06,0.00083022,0.00083022,false,0.28459,2.0012,0.99962,0.99962
0.06,0.00097701,0.00097701,false,0.29892,2.3443,0.99959,0.99959
0.06,0.0011498,0.0011498,false,0.315,2.7478,0.99956,0.99956
0.06,0.001353,0.001353,false,0.33306,3.2256,0.99952,0.99952
0.06,0.0015923,0.0015923,false,0.35318,3.7741,0.99948,0.99948
0.06,0.0018738,0.0018738,false,0.37573,4.4131,0.99943,0.99943
0.06,0.0022051,0.0022051,false,0.40117,5.1653,0.99938,0.99938
0.06,0.002595,0.002595,false,0.42994,6.0506,0.99932,0.99932
0.06,0.0030539,0.0030539,false,0.4625,7.092,0.99924,0.99924
0.06,0.0035938,0.0035938,false,0.49944,8.3167,0.99915,0.99915
0.06,0.0042292,0.0042292,false,0.54057,9.7171,0.99905,0.99905
0.06,0.004977,0.004977,false,0.58646,11.308,0.99893,0.99893
0.06,0.005857,0.005857,false,0.63886,13.193,0.99878,0.99878
0.06,0.0068926,0.0068926,false,0.69879,15.398,0.99861,0.99861
0.06,0.0081113,0.0081113,false,0.76744,18.007,0.99841,0.99841
0.06,0.0095455,0.0095455,false,0.84623,21.057,0.99818,0.99818
0.06,0.011233,0.011233,false,0.93312,24.48,0.99794,0.99794
0.06,0.013219,0.013219,false,1.0254,28.165,0.99773,0.99773
0.06,0.015557,0.015557,false,1.132,32.474,0.99749,0.99749
0.06,0.018307,0.018307,false,1.2554,37.58,0.9972,0.9972
0.06,0.021544,0.021544,false,1.3984,43.544,0.99686,0.99686
0.06,0.025354,0.025354,false,1.5643,50.547,0.99647,0.99647
0.06,0.029836,0.029836,false,1.7507,58.458,0.99607,0.99607
0.06,0.035112,0.035112,false,1.9373,66.216,0.99596,0.99596
0.06,0.04132,0.04132,false,2.1548,75.355,0.99583,0.99583
0.06,0.048626,0.048626,false,2.4087,86.107,0.99567,0.99567
0.06,0.057224,0.057224,false,2.7052,98.743,0.99549,0.99549
0.06,0.067342,0.067342,false,3.0517,113.45,0.99527,0.99527
0.06,0.079248,0.079248,false,3.4555,130.39,0.99503,0.99503
0.06,0.09326,0.09326,false,3.8931,146.78,0.99518,0.99518
0.06,0.10975,0.10975,false,4.4059,166.11,0.99535,0.99535
0.06,0.12915,0.12915,false,5.0073,188.66,0.99556,0.99556
0.06,0.15199,0.15199,false,5.7127,215.15,0.9958,0.9958
0.06,0.17886,0.17886,false,6.5406,245.93,0.99608,0.99608
0.06,0.21049,0.21049,false,7.5126,281.63,0.99641,0.99641
0.06,0.24771,0.24771,false,8.6782,316.67,0.99664,0.99664
0.06,0.29151,0.29151,false,10.05,357.13,0.99689,0.99689
0.06,0.34305,0.34305,false,11.662,403.96,0.99718,0.99718
0.06,0.4037,0.4037,false,13.558,458.97,0.99753,0.99753
0.06,0.47508,0.47508,false,15.787,523.01,0.99794,0.99794
0.06,0.55908,0.55908,false,18.409,597.29,0.99842,0.99842
0.06,0.65793,0.65793,false,21.435,667.04,0.9986,0.9986
0.06,0.77426,0.77426,false,24.986,744.96,0.99875,0.99875
0.06,0.91116,0.91116,false,29.163,835.74,0.99892,0.99892
0.06,1.0723,1.0723,false,34.077,940.65,0.99912,0.99912
0.06,1.2619,1.2619,false,39.859,1062.7,0.99937,0.99937
0.06,1.485,1.485,false,46.659,1201.6,0.99965,0.99965
0.06,1.7475,1.7475,false,54.207,1309.2,0.99971,0.99971
0.06,2.0565,2.0565,false,63.037,1427,0.99975,0.99975
0.06,2.4201,2.4201,false,73.422,1562,0.9998,0.9998
0.06,2.848,2.848,false,85.63,1714,0.99985,0.99985
0.06,3.3516,3.3516,false,99.984,1891.4,0.99992,0.99992
0.06,3.9442,3.9442,false,116.4,2073.6,0.99998,0.99998
0.06,4.6416,4.6416,false,133.74,2196.4,0.99999,0.99999
0.06,5.4623,5.4623,false,154.1,2331.3,0.99999,0.99999
0.06,6.4281,6.4281,false,177.98,2476.1,0.99999,0.99999
0.06,7.5646,7.5646,false,205.99,2639.7,1,1
0.06,8.9022,8.9022,false,238.8,2825.8,1,1
0.06,10.476,10.476,false,270.15,2903.4,1,1
0.06,12.328,12.328,false,306.68,2984.5,1,1
0.06,14.508,14.508,false,349.27,3067.9,1,1
0.06,17.074,17.074,false,398.79,3154.9,1,1
0.06,20.092,20.092,false,447.71,3182.2,1,1
0.06,23.645,23.645,false,496.88,3164.1,1,1
0.06,27.826,27.826,false,553.25,3141.7,1,1
0.06,32.745,32.745,false,617.57,3108.6,1,1
0.06,38.535,38.535,false,668.31,3017.5,1,1
0.06,45.349,45.349,false,724.33,2928.2,1,1
0.06,53.367,53.367,false,782.2,2826.2,1,1
0.06,62.803,62.803,false,815.83,2659.2,1,1
0.06,73.907,73.907,false,851.34,2506.8,1,1
0.06,86.975,86.975,false,888.05,2365.9,1,1
0.06,102.35,102.35,false,925.67,2233.5,1,1
0.06,120.45,120.45,false,925.67,2052.7,1,1
0.06,141.75,141.75,false,921.45,1886.9,1,1
0.06,166.81,166.81,false,914,1736.6,1,1
0.06,196.3,196.3,false,903.41,1601.6,1,1
0.06,231.01,231.01,false,876.15,1438.1,1,1
0.06,271.86,271.86,false,845.03,1292.6,1,1
0.06,319.93,319.93,false,813.65,1172.4,1,1
0.06,376.49,376.49,false,779.84,1070.9,1,1
0.06,443.06,443.06,false,729.5,963.87,1,1
0.06,521.4,521.4,false,679.86,868.96,1,1
0.06,613.59,613.59,false,623.87,770.32,1,1
0.06,722.08,722.08,false,566.6,674.81,1,1
0.06,849.75,849.75,false,513.85,593.14,1,1
0.06,1000,1000,false,465.6,523.07,1,1
0.07,0.0001,0.0001,false,0.17899,0.13943,0.9999,0.9999
0.07,0.00011768,0.00011768,false,0.18134,0.16384,0.99989,0.99989
0.07,0.00013849,0.00013849,false,0.18396,0.19256,0.99988,0.99988
0.07,0.00016298,0.00016298,false,0.18688,0.22636,0.99987,0.99987
0.07,0.00019179,0.00019179,false,0.19013,0.26613,0.99986,0.99986
0.07,0.0002257,0.0002257,false,0.19375,0.31254,0.99984,0.99984
0.07,0.00026561,0.00026561,false,0.19775,0.36693,0.99983,0.99983
0.07,0.00031257,0.00031257,false,0.20216,0.43023,0.99981,0.99981
0.07,0.00036784,0.00036784,false,0.20707,0.50471,0.9998,0.9998
0.07,0.00043288,0.00043288,false,0.21254,0.59174,0.99978,0.99978
0.07,0.00050941,0.00050941,false,0.21864,0.69487,0.99976,0.99976
0.07,0.00059948,0.00059948,false,0.22542,0.81524,0.99974,0.99974
0.07,0.00070548,0.00070548,false,0.23294,0.95674,0.99971,0.99971
0.07,0.00083022,0.00083022,false,0.24125,1.1208,0.9997,0.9997
0.07,0.00097701,0.00097701,false,0.25053,1.3124,0.99968,0.99968
0.07,0.0011498,0.0011498,false,0.26088,1.5379,0.99966,0.99966
0.07,0.001353,0.001353,false,0.27246,1.8051,0.99963,0.99963
0.07,0.0015923,0.0015923,false,0.2854,2.1172,0.9996,0.9996
0.07,0.0018738,0.0018738,false,0.29985,2.4819,0.99957,0.99957
0.07,0.0022051,0.0022051,false,0.31587,2.9055,0.99953,0.99953
0.07,0.002595,0.002595,false,0.33386,3.4005,0.99948,0.99948
0.07,0.0030539,0.0030539,false,0.3541,3.983,0.99942,0.99942
0.07,0.0035938,0.0035938,false,0.37688,4.6684,0.99935,0.99935
0.07,0.0042292,0.0042292,false,0.40258,5.4744,0.99926,0.99926
0.07,0.004977,0.004977,false,0.43153,6.4183,0.99917,0.99917
0.07,0.005857,0.005857,false,0.46289,7.4675,0.99906,0.99906
0.07,0.0068926,0.0068926,false,0.49849,8.6938,0.99894,0.99894
0.07,0.0081113,0.0081113,false,0.53897,10.147,0.99879,0.99879
0.07,0.0095455,0.0095455,false,0.58507,11.845,0.99862,0.99862
0.07,0.011233,0.011233,false,0.63767,13.84,0.99842,0.99842
0.07,0.013219,0.013219,false,0.69778,16.202,0.99818,0.99818
0.07,0.015557,0.015557,false,0.75892,18.631,0.99802,0.99802
0.07,0.018307,0.018307,false,0.82844,21.435,0.99785,0.99785
0.07,0.021544,0.021544,false,0.90848,24.762,0.99765,0.99765
0.07,0.025354,0.025354,false,1.0007,28.643,0.99741,0.99741
0.07,0.029836,0.029836,false,1.1072,33.239,0.99712,0.99712
0.07,0.035112,0.035112,false,1.2303,38.593,0.99679,0.99679
0.07,0.04132,0.04132,false,1.358,44.014,0.99669,0.99669
0.07,0.048626,0.048626,false,1.5014,50.188,0.99665,0.99665
0.07,0.057224,0.057224,false,1.6681,57.393,0.99662,0.99662
0.07,0.067342,0.067342,false,1.8619,65.862,0.99657,0.99657
0.07,0.079248,0.079248,false,2.0877,75.716,0.99652,0.99652
0.07,0.09326,0.09326,false,2.3508,87.252,0.99646,0.99646
0.07,0.10975,0.10975,false,2.6514,99.483,0.99652,0.99652
0.07,0.12915,0.12915,false,2.9987,112.96,0.99668,0.99668
0.07,0.15199,0.15199,false,3.4049,128.68,0.99687,0.99687
0.07,0.17886,0.17886,false,3.8803,147.31,0.99709,0.99709
0.07,0.21049,0.21049,false,4.4373,168.8,0.99735,0.99735
0.07,0.24771,0.24771,false,5.09,193.93,0.99765,0.99765
0.07,0.29151,0.29151,false,5.8647,220.12,0.99789,0.99789
0.07,0.34305,0.34305,false,6.7831,248.07,0.99805,0.99805
0.07,0.4037,0.4037,false,7.8618,280.43,0.99824,0.99824
0.07,0.47508,0.47508,false,9.1291,318.56,0.99846,0.99846
0.07,0.55908,0.55908,false,10.618,363,0.99871,0.99871
0.07,0.65793,0.65793,false,12.369,414.69,0.99902,0.99902
0.07,0.77426,0.77426,false,14.403,468.07,0.99924,0.99924
0.07,0.91116,0.91116,false,16.763,522.79,0.99932,0.99932
0.07,1.0723,1.0723,false,19.539,585.85,0.99941,0.99941
0.07,1.2619,1.2619,false,22.805,659.22,0.99951,0.99951
0.07,1.485,1.485,false,26.647,743.94,0.99964,0.99964
0.07,1.7475,1.7475,false,31.166,841.53,0.99979,0.99979
0.07,2.0565,2.0565,false,36.314,933.99,0.99988,0.99988
0.07,2.4201,2.4201,false,42.181,1017.3,0.99989,0.99989
0.07,2.848,2.848,false,49.08,1111.3,0.99991,0.99991
0.07,3.3516,3.3516,false,57.194,1218.9,0.99993,0.99993
0.07,3.9442,3.9442,false,66.735,1342.7,0.99996,0.99996
0.07,4.6416,4.6416,false,77.95,1484.2,0.99999,0.99999
0.07,5.4623,5.4623,false,89.833,1588.5,1,1
0.07,6.4281,6.4281,false,103.39,1686.5,1,1
0.07,7.5646,7.5646,false,119.31,1795.4,1,1
0.07,8.9022,8.9022,false,137.98,1912.6,1,1
0.07,10.476,10.476,false,159.88,2043.4,1,1
0.07,12.328,12.328,false,182.77,2139.4,1,1
0.07,14.508,14.508,false,207.3,2203.5,1,1
0.07,17.074,17.074,false,235.93,2270.2,1,1
0.07,20.092,20.092,false,269.29,2336.9,1,1
0.07,23.645,23.645,false,306.67,2395.8,1,1
0.07,27.826,27.826,false,340.24,2386.4,1,1
0.07,32.745,32.745,false,378.9,2376.5,1,1
0.07,38.535,38.535,false,423.22,2362.1,1,1
0.07,45.349,45.349,false,465.08,2315.9,1,1
0.07,53.367,53.367,false,504.81,2252.6,1,1
0.07,62.803,62.803,false,549.19,2190.8,1,1
0.07,73.907,73.907,false,581.37,2084,1,1
0.07,86.975,86.975,false,608.82,1968.6,1,1
0.07,102.35,102.35,false,637.86,1863.6,1,1
0.07,120.45,120.45,false,668.27,1767.9,1,1
0.07,141.75,141.75,false,683.84,1648.9,1,1
0.07,166.81,166.81,false,685.23,1520,1,1
0.07,196.3,196.3,false,684.69,1403.4,1,1
0.07,231.01,231.01,false,681.78,1297.7,1,1
0.07,271.86,271.86,false,671.65,1185.1,1,1
0.07,319.93,319.93,false,652.36,1063.5,1,1
0.07,376.49,376.49,false,632.5,962.72,1,1
0.07,443.06,443.06,false,612.57,880.62,1,1
0.07,521.4,521.4,false,580.72,797.55,1,1
0.07,613.59,613.59,false,544.88,719.65,1,1
0.07,722.08,722.08,false,508.11,648.02,1,1
0.07,849.75,849.75,false,462.68,566.66,1,1
0.07,1000,1000,false,422.48,499.13,1,1
0.08,0.0001,0.0001,false,0.17276,0.085265,0.99992,0.99992
0.08,0.00011768,0.00011768,false,0.1744,0.10012,0.99991,0.99991
0.08,0.00013849,0.00013849,false,0.17621,0.11727,0.99991,0.99991
0.08,0.00016298,0.00016298,false,0.17824,0.13764,0.9999,0.9999
0.08,0.00019179,0.00019179,false,0.18051,0.16161,0.99989,0.99989
0.08,0.0002257,0.0002257,false,0.18303,0.18983,0.99987,0.99987
0.08,0.00026561,0.00026561,false,0.18585,0.22303,0.99986,0.99986
0.08,0.00031257,0.00031257,false,0.18897,0.26148,0.99984,0.99984
0.08,0.00036784,0.00036784,false,0.1924,0.30638,0.99983,0.99983
0.08,0.00043288,0.00043288,false,0.19623,0.35921,0.99982,0.99982
0.08,0.00050941,0.00050941,false,0.20048,0.42085,0.99981,0.99981
0.08,0.00059948,0.00059948,false,0.20522,0.49399,0.99979,0.99979
0.08,0.00070548,0.00070548,false,0.2105,0.58006,0.99978,0.99978
0.08,0.00083022,0.00083022,false,0.21636,0.6802,0.99976,0.99976
0.08,0.00097701,0.00097701,false,0.22282,0.79719,0.99974,0.99974
0.08,0.0011498,0.0011498,false,0.23003,0.93372,0.99973,0.99973
0.08,0.001353,0.001353,false,0.23805,1.0957,0.99971,0.99971
0.08,0.0015923,0.0015923,false,0.247,1.2848,0.99968,0.99968
0.08,0.0018738,0.0018738,false,0.25698,1.5091,0.99966,0.99966
0.08,0.0022051,0.0022051,false,0.26813,1.7708,0.99962,0.99962
0.08,0.002595,0.002595,false,0.2804,2.0705,0.99958,0.99958
0.08,0.0030539,0.0030539,false,0.29414,2.4231,0.99954,0.99954
0.08,0.0035938,0.0035938,false,0.30953,2.8414,0.99948,0.99948
0.08,0.0042292,0.0042292,false,0.32679,3.3301,0.99941,0.99941
0.08,0.004977,0.004977,false,0.34619,3.9048,0.99933,0.99933
0.08,0.005857,0.005857,false,0.36801,4.5805,0.99924,0.99924
0.08,0.0068926,0.0068926,false,0.39152,5.3262,0.99915,0.99915
0.08,0.0081113,0.0081113,false,0.41787,6.2022,0.99904,0.99904
0.08,0.0095455,0.0095455,false,0.4477,7.2335,0.99891,0.99891
0.08,0.011233,0.011233,false,0.48151,8.4374,0.99876,0.99876
0.08,0.013219,0.013219,false,0.51991,9.8635,0.99858,0.99858
0.08,0.015557,0.015557,false,0.56358,11.527,0.99837,0.99837
0.08,0.018307,0.018307,false,0.60914,13.304,0.99822,0.99822
0.08,0.021544,0.021544,false,0.65921,15.309,0.9981,0.9981
0.08,0.025354,0.025354,false,0.7166,17.67,0.99796,0.99796
0.08,0.029836,0.029836,false,0.78245,20.423,0.99779,0.99779
0.08,0.035112,0.035112,false,0.85812,23.655,0.9976,0.9976
0.08,0.04132,0.04132,false,0.94518,27.48,0.99736,0.99736
0.08,0.048626,0.048626,false,1.04,31.544,0.99725,0.99725
0.08,0.057224,0.057224,false,1.1447,36.051,0.99727,0.99727
0.08,0.067342,0.067342,false,1.2658,41.307,0.9973,0.9973
0.08,0.079248,0.079248,false,1.4061,47.483,0.99732,0.99732
0.08,0.09326,0.09326,false,1.5689,54.732,0.99735,0.99735
0.08,0.10975,0.10975,false,1.758,63.15,0.99739,0.99739
0.08,0.12915,0.12915,false,1.9772,72.477,0.99747,0.99747
0.08,0.15199,0.15199,false,2.2316,82.634,0.9976,0.9976
0.08,0.17886,0.17886,false,2.5283,94.487,0.99775,0.99775
0.08,0.21049,0.21049,false,2.8748,108.29,0.99794,0.99794
0.08,0.24771,0.24771,false,3.2797,124.48,0.99815,0.99815
0.08,0.29151,0.29151,false,3.7534,143.26,0.99841,0.99841
0.08,0.34305,0.34305,false,4.3111,163.83,0.99864,0.99864
0.08,0.4037,0.4037,false,4.9733,184.32,0.99874,0.99874
0.08,0.47508,0.47508,false,5.7501,208.29,0.99887,0.99887
0.08,0.55908,0.55908,false,6.6618,236.3,0.99901,0.99901
0.08,0.65793,0.65793,false,7.7323,269.26,0.99918,0.99918
0.08,0.77426,0.77426,false,8.9896,307.33,0.99938,0.99938
0.08,0.91116,0.91116,false,10.458,349.61,0.99957,0.99957
0.08,1.0723,1.0723,false,12.149,390.07,0.99961,0.99961
0.08,1.2619,1.2619,false,14.139,437.02,0.99967,0.99967
0.08,1.485,1.485,false,16.478,491.08,0.99972,0.99972
0.08,1.7475,1.7475,false,19.23,554.47,0.99979,0.99979
0.08,2.0565,2.0565,false,22.466,627.06,0.99988,0.99988
0.08,2.4201,2.4201,false,26.208,702.98,0.99995,0.99995
0.08,2.848,2.848,false,30.413,765.41,0.99995,0.99995
0.08,3.3516,3.3516,false,35.359,836.45,0.99996,0.99996
0.08,3.9442,3.9442,false,41.175,917.49,0.99997,0.99997
0.08,4.6416,4.6416,false,48.014,1009.3,0.99998,0.99998
0.08,5.4623,5.4623,false,56.055,1115.1,0.99999,0.99999
0.08,6.4281,6.4281,false,64.843,1204.9,1,1
0.08,7.5646,7.5646,false,74.58,1281.1,1,1
0.08,8.9022,8.9022,false,86.014,1365.1,1,1
0.08,10.476,10.476,false,99.434,1455.9,1,1
0.08,12.328,12.328,false,115.18,1555.8,1,1
0.08,14.508,14.508,false,132.43,1643.3,1,1
0.08,17.074,17.074,false,150.15,1695.7,1,1
0.08,20.092,20.092,false,170.85,1749.5,1,1
0.08,23.645,23.645,false,194.99,1803,1,1
0.08,27.826,27.826,false,223.11,1858.9,1,1
0.08,32.745,32.745,false,248.38,1861.6,1,1
0.08,38.535,38.535,false,276.69,1856.7,1,1
0.08,45.349,45.349,false,309.27,1850.4,1,1
0.08,53.367,53.367,false,342.87,1828.1,1,1
0.08,62.803,62.803,false,372.67,1782.5,1,1
0.08,73.907,73.907,false,406.17,1739.9,1,1
0.08,86.975,86.975,false,435.03,1671.8,1,1
0.08,102.35,102.35,false,456.91,1583.4,1,1
0.08,120.45,120.45,false,480.3,1502.1,1,1
0.08,141.75,141.75,false,505.12,1429.2,1,1
0.08,166.81,166.81,false,524.13,1346.7,1,1
0.08,196.3,196.3,false,527.73,1243.8,1,1
0.08,231.01,231.01,false,530.25,1151.6,1,1
0.08,271.86,271.86,false,531.17,1068,1,1
0.08,319.93,319.93,false,528.63,985.72,1,1
0.08,376.49,376.49,false,516.79,885.59,1,1
0.08,443.06,443.06,false,504.02,801.44,1,1
0.08,521.4,521.4,false,490.68,732.08,1,1
0.08,613.59,613.59,false,470.53,666.85,1,1
0.08,722.08,722.08,false,443.79,602.08,1,1
0.08,849.75,849.75,false,417.11,544.73,1,1
0.08,1000,1000,false,382.41,478.65,1,1
0.09,0.0001,0.0001,false,0.16891,0.054225,0.99993,0.99993
0.09,0.00011768,0.00011768,false,0.17009,0.063778,0.99993,0.99993
0.09,0.00013849,0.00013849,false,0.17141,0.074977,0.99992,0.99992
0.09,0.00016298,0.00016298,false,0.17288,0.087918,0.99991,0.99991
0.09,0.00019179,0.00019179,false,0.17452,0.10331,0.99991,0.99991
0.09,0.0002257,0.0002257,false,0.17636,0.12142,0.9999,0.9999
0.09,0.00026561,0.00026561,false,0.17841,0.14273,0.99989,0.99989
0.09,0.00031257,0.00031257,false,0.18069,0.16782,0.99987,0.99987
0.09,0.00036784,0.00036784,false,0.18323,0.19691,0.99986,0.99986
0.09,0.00043288,0.00043288,false,0.18603,0.23093,0.99985,0.99985
0.09,0.00050941,0.00050941,false,0.18915,0.27096,0.99984,0.99984
0.09,0.00059948,0.00059948,false,0.19262,0.31807,0.99983,0.99983
0.09,0.00070548,0.00070548,false,0.19648,0.37302,0.99982,0.99982
0.09,0.00083022,0.00083022,false,0.20078,0.43823,0.9998,0.9998
0.09,0.00097701,0.00097701,false,0.20556,0.51413,0.99979,0.99979
0.09,0.0011498,0.0011498,false,0.21083,0.60288,0.99977,0.99977
0.09,0.001353,0.001353,false,0.2167,0.70731,0.99976,0.99976
0.09,0.0015923,0.0015923,false,0.22324,0.8292,0.99974,0.99974
0.09,0.0018738,0.0018738,false,0.23051,0.97249,0.99972,0.99972
0.09,0.0022051,0.0022051,false,0.23861,1.1425,0.99969,0.99969
0.09,0.002595,0.002595,false,0.24764,1.3408,0.99966,0.99966
0.09,0.0030539,0.0030539,false,0.25756,1.5704,0.99962,0.99962
0.09,0.0035938,0.0035938,false,0.26862,1.8376,0.99957,0.99957
0.09,0.0042292,0.0042292,false,0.28099,2.1522,0.99952,0.99952
0.09,0.004977,0.004977,false,0.29483,2.5221,0.99945,0.99945
0.09,0.005857,0.005857,false,0.31032,2.9571,0.99938,0.99938
0.09,0.0068926,0.0068926,false,0.3277,3.4685,0.99929,0.99929
0.09,0.0081113,0.0081113,false,0.34637,4.0392,0.9992,0.9992
0.09,0.0095455,0.0095455,false,0.36709,4.7,0.9991,0.9991
0.09,0.011233,0.011233,false,0.39047,5.4712,0.99899,0.99899
0.09,0.013219,0.013219,false,0.41688,6.3857,0.99885,0.99885
0.09,0.015557,0.015557,false,0.44676,7.4519,0.9987,0.9987
0.09,0.018307,0.018307,false,0.48062,8.7151,0.99851,0.99851
0.09,0.021544,0.021544,false,0.51633,10.074,0.99838,0.99838
0.09,0.025354,0.025354,false,0.55511,11.593,0.9983,0.9983
0.09,0.029836,0.029836,false,0.59939,13.381,0.9982,0.9982
0.09,0.035112,0.035112,false,0.65,15.465,0.99809,0.99809
0.09,0.04132,0.04132,false,0.70792,17.933,0.99796,0.99796
0.09,0.048626,0.048626,false,0.7743,20.805,0.9978,0.9978
0.09,0.057224,0.057224,false,0.84809,23.985,0.99772,0.99772
0.09,0.067342,0.067342,false,0.92997,27.487,0.99777,0.99777
0.09,0.079248,0.079248,false,1.0244,31.57,0.99782,0.99782
0.09,0.09326,0.09326,false,1.1334,36.367,0.99788,0.99788
0.09,0.10975,0.10975,false,1.2593,41.996,0.99796,0.99796
0.09,0.12915,0.12915,false,1.4052,48.528,0.99804,0.99804
0.09,0.15199,0.15199,false,1.5745,55.874,0.99814,0.99814
0.09,0.17886,0.17886,false,1.7719,63.864,0.99825,0.99825
0.09,0.21049,0.21049,false,2.0016,73.183,0.99837,0.99837
0.09,0.24771,0.24771,false,2.2691,84.136,0.99852,0.99852
0.09,0.29151,0.29151,false,2.5809,96.868,0.9987,0.9987
0.09,0.34305,0.34305,false,2.9449,111.76,0.9989,0.9989
0.09,0.4037,0.4037,false,3.3719,128.21,0.9991,0.9991
0.09,0.47508,0.47508,false,3.878,144.23,0.99917,0.99917
0.09,0.55908,0.55908,false,4.4708,162.95,0.99926,0.99926
0.09,0.65793,0.65793,false,5.1659,185.04,0.99936,0.99936
0.09,0.77426,0.77426,false,5.9811,210.82,0.99947,0.99947
0.09,0.91116,0.91116,false,6.9378,240.84,0.99961,0.99961
0.09,1.0723,1.0723,false,8.0563,274.53,0.99975,0.99975
0.09,1.2619,1.2619,false,9.3406,306.2,0.99978,0.99978
0.09,1.485,1.485,false,10.85,342.58,0.99981,0.99981
0.09,1.7475,1.7475,false,12.625,384.8,0.99984,0.99984
0.09,2.0565,2.0565,false,14.712,433.88,0.99988,0.99988
0.09,2.4201,2.4201,false,17.167,490.98,0.99993,0.99993
0.09,2.848,2.848,false,20.02,552.04,0.99998,0.99998
0.09,3.3516,3.3516,false,23.214,601.41,0.99998,0.99998
0.09,3.9442,3.9442,false,26.97,657.46,0.99998,0.99998
0.09,4.6416,4.6416,false,31.388,721.26,0.99999,0.99999
0.09,5.4623,5.4623,false,36.582,793.36,0.99999,0.99999
0.09,6.4281,6.4281,false,42.69,876.14,1,1
0.09,7.5646,7.5646,false,49.445,951.18,1,1
0.09,8.9022,8.9022,false,56.85,1011.7,1,1
0.09,10.476,10.476,false,65.548,1078.8,1,1
0.09,12.328,12.328,false,75.76,1152.1,1,1
0.09,14.508,14.508,false,87.744,1232,1,1
0.09,17.074,17.074,false,101.11,1306.3,1,1
0.09,20.092,20.092,false,114.65,1348.1,1,1
0.09,23.645,23.645,false,130.48,1393.7,1,1
0.09,27.826,27.826,false,148.95,1439.5,1,1
0.09,32.745,32.745,false,170.48,1486.6,1,1
0.09,38.535,38.535,false,190.43,1493.9,1,1
0.09,45.349,45.349,false,212.31,1493.9,1,1
0.09,53.367,53.367,false,237.51,1491.6,1,1
0.09,62.803,62.803,false,264.36,1480,1,1
0.09,73.907,73.907,false,287.77,1445.8,1,1
0.09,86.975,86.975,false,314.16,1414.3,1,1
0.09,102.35,102.35,false,338.35,1366.6,1,1
0.09,120.45,120.45,false,356.27,1297.2,1,1
0.09,141.75,141.75,false,375.61,1234,1,1
0.09,166.81,166.81,false,396.21,1176.1,1,1
0.09,196.3,196.3,false,414.07,1114.8,1,1
0.09,231.01,231.01,false,418.56,1031.7,1,1
0.09,271.86,271.86,false,422.4,957.7,1,1
0.09,319.93,319.93,false,425.07,890.15,1,1
0.09,376.49,376.49,false,425.78,826.36,1,1
0.09,443.06,443.06,false,418.38,743.44,1,1
